,CIK,CONAME,FYRMO,FROM,SECFNAME,positive_score,negative_score,polarity_score,average_sentence_length,percentage_of_complex_words,fog_index,complex_word_count,word_count,uncertainty_score,constraining_score,positive_word_proportion,negative_word_proportion,uncertainty_word_proportion,constraining_word_proportion,constraining_words_Whole_report
16,3662,SUNBEAM CORP/FL/,199911,1999-11-08,10-Q/A,312,396,-0.11864306779661017,3.104258943781942,0.0,1.241703577512777,0,9111,0,0,0.03424432005268357,0.043463944682252224,0.0,0.0,0
17,3662,SUNBEAM CORP/FL/,199911,1999-11-15,NT 10-Q,9,2,0.6363646363636364,1.52,0.0,0.6080000000000001,0,304,0,0,0.029605263157894735,0.006578947368421052,0.0,0.0,0
18,3662,SUNBEAM CORP/FL/,199911,1999-11-19,10-Q,438,524,-0.0893960893970894,3.182067932067932,0.0,1.272827172827173,0,12741,0,0,0.034377207440546266,0.04112707008869006,0.0,0.0,0
19,3982,ALLIS CHALMERS ENERGY INC.,200603,2006-03-22,10-K,1953,778,0.4302463313804467,0.43498484627477674,0.0,0.1739939385099107,0,26839,0,0,0.07276724170051045,0.028987667200715377,0.0,0.0,0
20,3982,ALLIS CHALMERS ENERGY INC.,200605,2006-05-01,10-K/A,198,25,0.7757857533632287,0.33538056591357757,0.0,0.13415222636543103,0,3058,0,0,0.06474820143884892,0.008175277959450621,0.0,0.0,0
21,3982,ALLIS CHALMERS ENERGY INC.,200605,2006-05-10,10-Q,1049,587,0.28239708801955987,1.1888882672187098,0.0,0.47555530688748393,0,21249,0,0,0.04936702903666055,0.027624829403736645,0.0,0.0,0
22,3982,ALLIS CHALMERS ENERGY INC.,200607,2006-07-24,10-K/A,966,158,0.7188622099644129,0.20943438519588553,0.0,0.08377375407835422,0,8409,0,0,0.11487691758829825,0.018789392317754786,0.0,0.0,0
23,3982,ALLIS CHALMERS ENERGY INC.,200607,2006-07-24,10-Q/A,293,92,0.5220789220779221,0.7551381516265142,0.0,0.30205526065060573,0,5548,0,0,0.05281182408074982,0.01658255227108868,0.0,0.0,0
24,3982,ALLIS CHALMERS ENERGY INC.,200608,2006-08-14,10-Q,393,96,0.6073629631901841,0.7565333928970293,0.0,0.3026133571588117,0,6774,0,0,0.058015943312666074,0.0141718334809566,0.0,0.0,0
25,3982,ALLIS CHALMERS ENERGY INC.,200611,2006-11-08,10-Q,631,202,0.5150070024009604,0.6050469869225209,0.0,0.24201879476900837,0,9207,0,0,0.06853481047029435,0.021939828391441294,0.0,0.0,0
26,3982,ALLIS CHALMERS ENERGY INC.,200612,2006-12-29,10-Q/A,1194,682,0.27292210874200423,0.6436703713743562,0.0,0.2574681485497425,0,23745,0,0,0.05028427037271004,0.02872183617603706,0.0,0.0,0
27,3982,ALLIS CHALMERS ENERGY INC.,200703,2007-03-15,10-K,1965,586,0.5405733245785966,0.34487161073075756,0.0,0.13794864429230302,0,21610,0,0,0.09093012494215641,0.027117075428042575,0.0,0.0,0
28,3982,ALLIS CHALMERS ENERGY INC.,200705,2007-05-10,10-Q,1780,765,0.3988222180746562,1.157453883799724,0.0,0.46298155351988957,0,36895,0,0,0.04824501965035913,0.020734516872204907,0.0,0.0,0
29,3982,ALLIS CHALMERS ENERGY INC.,200708,2007-08-09,10-Q,500,95,0.6806732689075631,0.5093708165997323,0.0,0.20374832663989292,0,6849,0,0,0.0730033581544751,0.01387063804935027,0.0,0.0,0
30,3982,ALLIS CHALMERS ENERGY INC.,200711,2007-11-06,10-Q,962,215,0.6346654010195413,0.6280430826734864,0.0,0.2512172330693946,0,12770,0,0,0.07533281127642913,0.016836335160532498,0.0,0.0,0
31,3982,ALLIS CHALMERS ENERGY INC.,200803,2008-03-07,10-K,1935,580,0.5387683956262426,0.33943360940422124,0.0,0.1357734437616885,0,22869,0,0,0.08461235733963007,0.025361843543661725,0.0,0.0,0
32,3982,ALLIS CHALMERS ENERGY INC.,200804,2008-04-29,10-K/A,476,146,0.5305476237942123,0.6784172661870503,0.0,0.27136690647482015,0,7544,0,0,0.0630965005302227,0.019353128313891833,0.0,0.0,0
33,4447,AMERADA HESS CORP,200311,2003-11-12,10-Q,399,133,0.500001,0.5336588113792132,0.0,0.2134635245516853,0,5684,0,0,0.07019704433497537,0.023399014778325122,0.0,0.0,0
34,4447,AMERADA HESS CORP,200403,2004-03-12,10-K,460,379,0.09654450417163289,0.3488695184529545,0.0,0.1395478073811818,0,15569,0,0,0.02954589247864346,0.02434324619436059,0.0,0.0,0
35,4447,AMERADA HESS CORP,200403,2004-03-15,10-K/A,53,46,0.0707080707070707,0.24150397686189443,0.0,0.09660159074475777,0,1336,0,0,0.03967065868263473,0.0344311377245509,0.0,0.0,0
36,4447,AMERADA HESS CORP,200405,2004-05-07,10-Q,84,100,-0.08695552173913043,0.45483951231649666,0.0,0.18193580492659867,0,3656,0,0,0.022975929978118162,0.02735229759299781,0.0,0.0,0
37,4447,AMERADA HESS CORP,200408,2004-08-06,10-Q,98,105,-0.034481758620689654,0.4114343029087262,0.0,0.16457372116349048,0,4102,0,0,0.023890784982935155,0.025597269624573378,0.0,0.0,0
38,4447,AMERADA HESS CORP,200411,2004-11-05,10-Q,187,158,0.08405897101449275,0.4906156689890516,0.0,0.19624626759562067,0,6901,0,0,0.027097522098246632,0.02289523257498913,0.0,0.0,0
39,4447,AMERADA HESS CORP,200503,2005-03-14,10-K,2720,928,0.49122907017543854,0.7784556911382277,0.0,0.3113822764552911,0,38915,0,0,0.06989592702042914,0.023846845689322882,0.0,0.0,0
40,4447,AMERADA HESS CORP,200505,2005-05-06,10-Q,304,88,0.5510214081632653,0.49100887435777674,0.0,0.1964035497431107,0,4205,0,0,0.072294887039239,0.020927467300832343,0.0,0.0,0
41,4447,AMERADA HESS CORP,200508,2005-08-05,10-Q,462,117,0.5958559222797928,0.4148711449091677,0.0,0.16594845796366708,0,4910,0,0,0.09409368635437881,0.023828920570264766,0.0,0.0,0
42,4447,AMERADA HESS CORP,200511,2005-11-07,10-Q,455,98,0.6455706202531646,0.4031128404669261,0.0,0.16124513618677044,0,4662,0,0,0.09759759759759759,0.021021021021021023,0.0,0.0,0
43,4457,AMERCO /NV/,199911,1999-11-08,10-Q,125,89,0.16822529906542055,1.7637863656100738,0.0,0.7055145462440295,0,4062,0,0,0.030773018217626784,0.02191038897095027,0.0,0.0,0
44,4457,AMERCO /NV/,200002,2000-02-10,10-Q,115,80,0.1794881794871795,1.7256478999106344,0.0,0.6902591599642538,0,3862,0,0,0.02977731745209736,0.020714655618850338,0.0,0.0,0
45,4457,AMERCO /NV/,200006,2000-06-29,10-K,1637,719,0.3896444634974533,2.488525058983342,0.0,0.9954100235933367,0,34807,0,0,0.047030769672766974,0.020656764443933693,0.0,0.0,0
46,4457,AMERCO /NV/,200008,2000-08-11,10-Q,75,49,0.20967841935483872,1.5736714975845412,0.0,0.6294685990338165,0,2606,0,0,0.028779739063699156,0.018802762854950115,0.0,0.0,0
47,4457,AMERCO /NV/,200011,2000-11-13,10-Q,239,156,0.21012758227848102,2.033467974610502,0.0,0.8133871898442009,0,7048,0,0,0.03391032917139614,0.02213393870601589,0.0,0.0,0
48,4457,AMERCO /NV/,200102,2001-02-14,10-Q,233,169,0.15920498009950249,2.142857142857143,0.0,0.8571428571428572,0,5850,0,0,0.03982905982905983,0.028888888888888888,0.0,0.0,0
49,4457,AMERCO /NV/,200107,2001-07-02,10-K,407,347,0.07957659681697613,2.080013619339462,0.0,0.8320054477357849,0,12218,0,0,0.033311507611720415,0.028400720248813228,0.0,0.0,0
50,4457,AMERCO /NV/,200107,2001-07-02,NT 10-K,9,4,0.3846163846153846,1.6008583690987124,0.0,0.640343347639485,0,373,0,0,0.024128686327077747,0.010723860589812333,0.0,0.0,0
51,4457,AMERCO /NV/,200108,2001-08-10,10-Q,61,39,0.220001,1.6397163120567375,0.0,0.655886524822695,0,2312,0,0,0.026384083044982697,0.016868512110726645,0.0,0.0,0
52,4457,AMERCO /NV/,200108,2001-08-10,10-Q/A,110,113,-0.01345191479820628,1.8818236352729454,0.0,0.7527294541091782,0,3137,0,0,0.035065349059611096,0.036021676761236854,0.0,0.0,0
53,4515,AMERICAN AIRLINES INC,200810,2008-10-16,10-Q,316,405,-0.12343866712898752,0.9959983023100709,0.0,0.3983993209240284,0,16427,0,0,0.01923662263346929,0.0246545321726426,0.0,0.0,0
54,4515,AMERICAN AIRLINES INC,200902,2009-02-19,10-K,2043,1153,0.27847409136420526,1.1098663623947582,0.0,0.4439465449579033,0,64198,0,0,0.031823421290382875,0.017960061061092245,0.0,0.0,0
55,4515,AMERICAN AIRLINES INC,200904,2009-04-16,10-Q,175,216,-0.10485833503836317,1.1860788863109049,0.0,0.474431554524362,0,7668,0,0,0.022822117892540426,0.028169014084507043,0.0,0.0,0
56,4515,AMERICAN AIRLINES INC,200907,2009-07-15,10-Q,790,535,0.19245383018867926,1.206582961746069,0.0,0.48263318469842764,0,20565,0,0,0.03841478239727693,0.026015074155117918,0.0,0.0,0
57,4515,AMERICAN AIRLINES INC,200910,2009-10-21,10-Q,348,362,-0.01971730985915493,2.1127611811431533,0.0,0.8451044724572614,0,12235,0,0,0.028442991418062936,0.029587249693502248,0.0,0.0,0
58,4515,AMERICAN AIRLINES INC,200911,2009-11-06,10-Q/A,20,15,0.14285814285714285,1.6874409820585459,0.0,0.6749763928234184,0,1787,0,0,0.01119194180190263,0.008393956351426972,0.0,0.0,0
59,4515,AMERICAN AIRLINES INC,201002,2010-02-17,10-K,814,619,0.1360791577110956,1.965305433682079,0.0,0.7861221734728316,0,29116,0,0,0.027957136969363923,0.02125978843247699,0.0,0.0,0
60,4515,AMERICAN AIRLINES INC,201004,2010-04-21,10-Q,208,205,0.007264922518159807,1.911571025399812,0.0,0.7646284101599248,0,8128,0,0,0.025590551181102362,0.025221456692913386,0.0,0.0,0
61,4515,AMERICAN AIRLINES INC,201007,2010-07-21,10-Q,1165,4026,-0.5511452146021961,0.5394434576672588,0.0,0.21577738306690353,0,22778,0,0,0.05114584247958556,0.17674949512687682,0.0,0.0,0
62,4515,AMERICAN AIRLINES INC,201010,2010-10-20,10-Q,1150,3917,-0.5460814945727255,0.6195681511470985,0.0,0.2478272604588394,0,18364,0,0,0.06262252232629056,0.2132977564800697,0.0,0.0,0
63,4962,AMERICAN EXPRESS CO,201404,2014-04-29,10-Q,2948,1594,0.2981075609863496,0.4181035500397422,0.0,0.1672414200158969,0,53128,0,0,0.05548863123023641,0.03000301159463936,0.0,0.0,0
64,4962,AMERICAN EXPRESS CO,201407,2014-07-30,10-Q,3854,1659,0.398150827680029,0.38209929247000113,0.0,0.15283971698800047,0,57731,0,0,0.0667578943721744,0.028736727234934437,0.0,0.0,0
65,5588,AMERICAN PAD & PAPER CO,199611,1996-11-06,10-Q,99,64,0.2147249263803681,1.923913043478261,0.0,0.7695652173913045,0,3186,0,0,0.031073446327683617,0.020087884494664157,0.0,0.0,0
66,5588,AMERICAN PAD & PAPER CO,199703,1997-03-31,10-K,926,496,0.3023919985935302,2.320018054615211,0.0,0.9280072218460845,0,20560,0,0,0.045038910505836575,0.024124513618677044,0.0,0.0,0
67,5588,AMERICAN PAD & PAPER CO,199705,1997-05-15,10-Q,70,32,0.3725500196078431,1.7580645161290323,0.0,0.7032258064516129,0,2507,0,0,0.02792181890706023,0.012764260071798962,0.0,0.0,0
68,5588,AMERICAN PAD & PAPER CO,199708,1997-08-14,10-Q,206,121,0.25993983792048925,2.231289640591966,0.0,0.8925158562367864,0,5277,0,0,0.03903733181732045,0.02292969490240667,0.0,0.0,0
69,5588,AMERICAN PAD & PAPER CO,199711,1997-11-14,10-Q,85,41,0.34920734920634916,1.8358725761772854,0.0,0.7343490304709142,0,2651,0,0,0.03206337231233497,0.015465861938890985,0.0,0.0,0
70,5588,AMERICAN PAD & PAPER CO,199803,1998-03-27,10-K,560,262,0.3625314136253041,2.155976220275344,0.0,0.8623904881101376,0,13781,0,0,0.04063565778971047,0.019011682751614543,0.0,0.0,0
71,5588,AMERICAN PAD & PAPER CO,199805,1998-05-14,10-Q,71,31,0.392157862745098,1.5504047093451068,0.0,0.6201618837380427,0,2107,0,0,0.03369719981015662,0.014712861888941622,0.0,0.0,0
72,5588,AMERICAN PAD & PAPER CO,199808,1998-08-14,10-Q,223,111,0.3353303413173652,1.9350301406563966,0.0,0.7740120562625586,0,5778,0,0,0.03859466943579093,0.01921079958463136,0.0,0.0,0
73,5588,AMERICAN PAD & PAPER CO,199811,1998-11-13,10-Q,205,116,0.2772595669781931,2.150408083948698,0.0,0.8601632335794792,0,5533,0,0,0.037050424724380984,0.020965118380625338,0.0,0.0,0
74,5588,AMERICAN PAD & PAPER CO,199811,1998-11-16,10-Q/A,1,2,-0.33333233333333334,1.0288461538461537,0.0,0.4115384615384615,0,214,0,0,0.004672897196261682,0.009345794392523364,0.0,0.0,0
75,5907,AT&T CORP,199908,1999-08-13,10-Q,667,369,0.2876457876447876,2.315547378104876,0.0,0.9262189512419504,0,17619,0,0,0.037856859072592085,0.020943299846756344,0.0,0.0,0
76,5907,AT&T CORP,199911,1999-11-15,10-Q,681,374,0.2909962606635071,2.233695652173913,0.0,0.8934782608695653,0,17673,0,0,0.03853335596672891,0.021162224862785038,0.0,0.0,0
77,5907,AT&T CORP,200003,2000-03-27,10-K,1594,541,0.4932094309133489,2.8117828952721946,0.0,1.1247131581088778,0,34554,0,0,0.046130693986224464,0.015656653354170283,0.0,0.0,0
78,5907,AT&T CORP,200005,2000-05-15,10-Q,251,98,0.43839641547277935,2.278300455235205,0.0,0.9113201820940819,0,7507,0,0,0.03343546023711203,0.013054482483015852,0.0,0.0,0
79,5907,AT&T CORP,200008,2000-08-14,10-Q,461,189,0.4184625384615384,2.483352690669764,0.0,0.9933410762679057,0,12829,0,0,0.03593421155195261,0.014732247252318965,0.0,0.0,0
80,5907,AT&T CORP,200011,2000-11-14,10-Q,516,244,0.35789573684210524,2.599751287972997,0.0,1.039900515189199,0,14634,0,0,0.035260352603526036,0.016673500068334016,0.0,0.0,0
81,5907,AT&T CORP,200101,2001-01-26,10-K/A,621,300,0.34853520195439736,2.7006647278770255,0.0,1.0802658911508103,0,13001,0,0,0.04776555649565418,0.02307514806553342,0.0,0.0,0
82,5907,AT&T CORP,200104,2001-04-02,10-K405,3293,1473,0.38187259043222826,2.997491448118586,0.0,1.1989965792474344,0,78864,0,0,0.04175542706431325,0.01867772367620207,0.0,0.0,0
83,5907,AT&T CORP,200104,2001-04-17,10-K405/A,3313,1483,0.3815689733110926,3.001172421617942,0.0,1.2004689686471768,0,79354,0,0,0.04174962824810344,0.018688408901882704,0.0,0.0,0
84,5907,AT&T CORP,200105,2001-05-15,10-Q,552,380,0.18455035622317598,2.4440923494794022,0.0,0.9776369397917609,0,16197,0,0,0.03408038525652899,0.023461134778045317,0.0,0.0,0
85,5907,AT&T CORP,200107,2001-07-03,10-Q/A,552,375,0.19093951132686085,2.4003003003003003,0.0,0.9601201201201202,0,15986,0,0,0.03453021393719505,0.023458025772550982,0.0,0.0,0
86,5907,AT&T CORP,200108,2001-08-10,10-Q/A,380,265,0.17829557364341087,2.3592487442673074,0.0,0.943699497706923,0,10803,0,0,0.03517541423678608,0.024530223086179765,0.0,0.0,0
87,5907,AT&T CORP,200108,2001-08-14,10-Q,349,293,0.08722841433021807,2.2113535069200094,0.0,0.8845414027680039,0,9427,0,0,0.03702132173544075,0.03108093773204625,0.0,0.0,0
88,6071,AMES DEPARTMENT STORES INC,199809,1998-09-02,10-Q,39,20,0.3220348983050847,1.720953326713009,0.0,0.6883813306852037,0,1733,0,0,0.022504327755337564,0.01154068090017311,0.0,0.0,0
89,6071,AMES DEPARTMENT STORES INC,199812,1998-12-10,10-Q,59,26,0.38823629411764704,1.8451612903225807,0.0,0.7380645161290323,0,2002,0,0,0.029470529470529472,0.012987012987012988,0.0,0.0,0
90,6071,AMES DEPARTMENT STORES INC,199904,1999-04-05,10-K,519,188,0.46817638896746816,2.532176121930567,0.0,1.0128704487722269,0,11962,0,0,0.04338739341247283,0.015716435378699215,0.0,0.0,0
91,6071,AMES DEPARTMENT STORES INC,199906,1999-06-15,10-Q,70,37,0.308412214953271,1.8250388802488335,0.0,0.7300155520995335,0,2347,0,0,0.02982530890498509,0.015764806135492117,0.0,0.0,0
92,6071,AMES DEPARTMENT STORES INC,199909,1999-09-14,10-Q,178,73,0.4183276932270916,2.6084729981378025,0.0,1.043389199255121,0,5603,0,0,0.031768695341781186,0.013028734606460824,0.0,0.0,0
93,6071,AMES DEPARTMENT STORES INC,199912,1999-12-14,10-Q,118,32,0.5733343333333334,2.1045400238948626,0.0,0.8418160095579451,0,3523,0,0,0.03349418109565711,0.00908316775475447,0.0,0.0,0
94,6071,AMES DEPARTMENT STORES INC,200004,2000-04-11,10-K,384,152,0.43283682089552233,2.532218992248062,0.0,1.0128875968992248,0,10453,0,0,0.03673586530182723,0.01454128001530661,0.0,0.0,0
95,6071,AMES DEPARTMENT STORES INC,200006,2000-06-13,10-Q,53,46,0.0707080707070707,1.8686192468619247,0.0,0.7474476987447699,0,2233,0,0,0.02373488580385132,0.020600089565606806,0.0,0.0,0
96,6201,AMR CORP,199908,1999-08-16,10-Q,112,109,0.013575660633484163,2.197517539125742,0.0,0.8790070156502969,0,4072,0,0,0.0275049115913556,0.026768172888015716,0.0,0.0,0
97,6201,AMR CORP,199911,1999-11-05,10-Q,120,114,0.02564202564102564,2.255592841163311,0.0,0.9022371364653244,0,4033,0,0,0.029754525167369206,0.028266798909000745,0.0,0.0,0
98,6201,AMR CORP,200003,2000-03-27,10-K405,1129,559,0.3376787251184834,2.484247919977564,0.0,0.9936991679910255,0,26574,0,0,0.04248513584706856,0.021035598705501618,0.0,0.0,0
99,6201,AMR CORP,200005,2000-05-11,10-Q,58,61,-0.025209084033613445,1.9673093042749372,0.0,0.7869237217099749,0,2347,0,0,0.024712398806987643,0.025990626331487004,0.0,0.0,0
100,6201,AMR CORP,200007,2000-07-28,10-Q,72,66,0.04347926086956522,1.9427012278308322,0.0,0.7770804911323329,0,2848,0,0,0.025280898876404494,0.023174157303370788,0.0,0.0,0
101,6201,AMR CORP,200010,2000-10-26,10-Q,99,85,0.07608795652173914,1.977961432506887,0.0,0.7911845730027549,0,2872,0,0,0.03447075208913649,0.029596100278551533,0.0,0.0,0
102,6201,AMR CORP,200103,2001-03-22,10-K405,2688,1317,0.34232309737827715,2.5857639034188393,0.0,1.0343055613675358,0,61792,0,0,0.04350077679958571,0.021313438632832728,0.0,0.0,0
103,6201,AMR CORP,200104,2001-04-24,10-Q,79,78,0.006370426751592357,2.216323296354992,0.0,0.8865293185419969,0,2797,0,0,0.028244547729710405,0.027887021809081158,0.0,0.0,0
104,6201,AMR CORP,200108,2001-08-13,10-Q,74,83,-0.05732384076433121,2.2575566750629723,0.0,0.903022670025189,0,3585,0,0,0.020641562064156207,0.02315202231520223,0.0,0.0,0
105,6201,AMR CORP,200110,2001-10-25,10-Q,134,173,-0.1270348306188925,2.5336414997431946,0.0,1.013456599897278,0,4933,0,0,0.027163997567403203,0.03506993715791608,0.0,0.0,0
106,6201,AMR CORP,200202,2002-02-28,10-K405,526,422,0.10970564135021098,2.313445520992691,0.0,0.9253782083970764,0,13610,0,0,0.038648052902277734,0.03100661278471712,0.0,0.0,0
107,6201,AMR CORP,200204,2002-04-18,10-Q,63,92,-0.1870957741935484,2.1387684301821337,0.0,0.8555073720728535,0,2466,0,0,0.025547445255474453,0.0373073803730738,0.0,0.0,0
108,6201,AMR CORP,200207,2002-07-19,10-Q,351,201,0.27174013043478257,1.8631599378881987,0.0,0.7452639751552795,0,9599,0,0,0.036566308990519845,0.020939681216793415,0.0,0.0,0
109,6201,AMR CORP,200210,2002-10-18,10-Q,191,180,0.029650595687331537,2.512151215121512,0.0,1.0048604860486048,0,5582,0,0,0.03421712647796489,0.032246506628448586,0.0,0.0,0
110,6201,AMR CORP,200210,2002-10-18,10-Q/A,90,105,-0.07692207692307693,2.1390820584144645,0.0,0.8556328233657858,0,3076,0,0,0.029258777633289986,0.034135240572171655,0.0,0.0,0
111,6201,AMR CORP,200210,2002-10-18,10-Q/A,116,129,-0.053060224489795915,2.4523809523809526,0.0,0.980952380952381,0,4120,0,0,0.02815533980582524,0.03131067961165049,0.0,0.0,0
112,6201,AMR CORP,200304,2003-04-01,NT 10-K,9,8,0.058824529411764706,1.7142857142857142,0.0,0.6857142857142857,0,348,0,0,0.02586206896551724,0.022988505747126436,0.0,0.0,0
113,6201,AMR CORP,200304,2003-04-15,10-K,2278,1083,0.35554994376673604,1.1214484402940592,0.0,0.4485793761176237,0,45154,0,0,0.050449572573858355,0.023984586083181998,0.0,0.0,0
114,6201,AMR CORP,200305,2003-05-15,10-Q,222,210,0.027778777777777777,2.243800076306753,0.0,0.8975200305227014,0,5881,0,0,0.03774868219690529,0.03570821288896446,0.0,0.0,0
115,6201,AMR CORP,200307,2003-07-18,10-Q,305,275,0.05172513793103448,2.68045245669848,0.0,1.0721809826793922,0,7583,0,0,0.040221548199920874,0.03626533034419095,0.0,0.0,0
116,6201,AMR CORP,200810,2008-10-16,10-Q,343,413,-0.09259159259259259,1.0090159711488924,0.0,0.403606388459557,0,19585,0,0,0.017513403114628543,0.02108756701557314,0.0,0.0,0
117,6201,AMR CORP,200902,2009-02-19,10-K,2760,1374,0.3352695050798258,1.170561562608999,0.0,0.4682246250435996,0,80544,0,0,0.03426698450536353,0.017058998808104887,0.0,0.0,0
118,6201,AMR CORP,200904,2009-04-16,10-Q,179,228,-0.12039212039312039,1.1689088191330343,0.0,0.46756352765321374,0,8602,0,0,0.02080911415949779,0.0265054638456173,0.0,0.0,0
119,6201,AMR CORP,200907,2009-07-15,10-Q,798,549,0.18485623385300667,1.1697299517404252,0.0,0.4678919806961701,0,22784,0,0,0.035024578651685394,0.024095856741573034,0.0,0.0,0
120,6201,AMR CORP,200910,2009-10-21,10-Q,369,376,-0.009394973154362416,1.9788482532751093,0.0,0.7915393013100438,0,14501,0,0,0.025446520929591064,0.0259292462588787,0.0,0.0,0
121,6201,AMR CORP,200911,2009-11-06,10-Q/A,18,15,0.09091009090909091,1.7011494252873562,0.0,0.6804597701149425,0,1776,0,0,0.010135135135135136,0.008445945945945946,0.0,0.0,0
122,6201,AMR CORP,201002,2010-02-17,10-K,1012,712,0.1740149211136891,1.5937989664944157,0.0,0.6375195865977663,0,47806,0,0,0.02116889093419236,0.014893528009036523,0.0,0.0,0
123,6201,AMR CORP,201004,2010-04-21,10-Q,210,213,-0.007091198581560283,1.839056681836988,0.0,0.7356226727347952,0,8890,0,0,0.023622047244094488,0.023959505061867267,0.0,0.0,0
124,6201,AMR CORP,201007,2010-07-21,10-Q,1239,4228,-0.5467339551856594,0.5119358884424888,0.0,0.20477435537699554,0,24083,0,0,0.05144707885230245,0.17555952331520158,0.0,0.0,0
125,6201,AMR CORP,201010,2010-10-20,10-Q,1189,4163,-0.5556791195814649,0.5758982991815174,0.0,0.23035931967260695,0,19842,0,0,0.059923394819070656,0.20980747908476968,0.0,0.0,0
126,6260,ANACOMP INC,199402,1994-02-14,10-Q,30,14,0.3636373636363636,1.2833813640730067,0.0,0.5133525456292027,0,1336,0,0,0.02245508982035928,0.010479041916167664,0.0,0.0,0
127,6260,ANACOMP INC,199405,1994-05-12,10-Q,31,17,0.29166766666666666,1.711111111111111,0.0,0.6844444444444444,0,1309,0,0,0.023682200152788387,0.012987012987012988,0.0,0.0,0
128,6260,ANACOMP INC,199712,1997-12-29,10-K,503,249,0.33776695744680846,2.1369250044746733,0.0,0.8547700017898694,0,11939,0,0,0.042130831727950416,0.0208560180919675,0.0,0.0,0
129,6260,ANACOMP INC,199802,1998-02-17,10-Q,124,75,0.24623215577889448,1.922861934041364,0.0,0.7691447736165457,0,3440,0,0,0.03604651162790698,0.02180232558139535,0.0,0.0,0
130,6260,ANACOMP INC,199805,1998-05-13,10-Q,74,65,0.06474920143884892,1.9166666666666667,0.0,0.7666666666666667,0,2047,0,0,0.0361504640937958,0.03175378602833415,0.0,0.0,0
